f(a,b,c,d,e,f) a b c d e f
174708304292 177 182 487 547 987 28
441643145241033 849 858 592 270 480 826
638541716141905 914 906 666 717 39 725
140130182316763 675 259 713 789 509 126
10139275959588 399 404 124 737 806 14
598786616269 163 834 422 539 143 856
577486141998497 896 219 655 270 977 128
28094124327421 489 605 676 430 52 641
107533607142073 640 632 486 337 221 995
-12781028 14 24 239 836 112 343
24109917693 24 396 788 159 597 329
4814467660623 341 672 598 200 109 749
13718547239552 424 351 394 845 207 459
116937845817873 651 341 270 600 408 653
14790782653017 430 548 625 284 267 675
91656983555986 620 459 882 773 355 65
8487224010519 379 904 752 328 131 513
-423812765 50 1 903 568 459 534
12683480525321 416 689 740 352 386 166
270990797372871 770 748 872 654 683 366
798423012913 116 939 231 83 137 667
584421910798 142 852 630 376 200 774
631224607986013 912 743 78 64 557 711
265460032390308 767 342 330 684 28 693
73329429779665 593 194 843 906 493 684
659081404110003 920 105 622 531 237 458
383791461194 46 787 319 447 767 602
11871158153013 412 118 131 642 891 963
38465382099932 521 530 971 840 347 755
163322592358405 696 81 262 668 694 74
1566941332475 272 530 925 909 101 958
52899263874 82 473 952 655 708 46
278252339247988 774 828 514 294 404 354
676078440542 232 251 26 12 815 858
4958813721855 346 40 322 697 92 338
5560667799132 351 695 665 153 327 901
136948722654901 671 981 791 478 871 551
127749107422 160 389 187 724 106 754
25353579178311 479 609 376 180 228 719
1005488383 59 134 317 284 674 203
9374805908588 393 5 216 21 74 371
50330926996615 550 230 676 479 915 997
11470951091283 405 871 923 589 958 197
3566478464066 314 847 864 332 895 278
15081428774211 432 436 856 311 60 208
533809768679940 882 482 735 855 926 126
7879043270034 377 717 962 67 770 747
33963800881 126 217 226 459 255 46
366417978013901 818 649 389 806 78 917
52185398170222 554 68 26 603 565 230
13569326739040 420 841 350 448 120 511
27549304573 18 409 758 267 340 949
142265308337 60 614 861 434 658 610
8037541271082 375 888 317 748 589 447
102441566346599 634 295 802 416 753 989
871750160575 132 955 485 374 712 557
42620530452844 532 280 576 583 493 312
401402763594033 833 757 433 480 442 54
436048608468 196 619 264 403 358 554
72148084933381 591 468 623 507 26 688
19428940447934 452 866 310 237 640 89
965497194610931 993 321 169 730 156 980
142430647669749 677 682 259 633 343 219
37633947010 124 302 78 162 927 233
3051992909962 314 36 770 970 5 547
39811932941 34 449 957 914 662 233
495567512169465 869 266 796 43 239 634
15560661673101 431 911 883 120 658 318
232770273456920 747 646 662 935 324 826
143422676982 168 316 722 854 2 870
659114059875547 920 425 446 955 174 329
12032590971499 410 818 911 904 975 275
4428881229876 337 536 635 44 371 263
22002375604436 466 409 863 996 898 652
2011523079 64 175 48 112 867 243
895220697544024 978 835 481 761 869 42
224918405578976 742 234 549 166 410 781
975248735112003 995 40 274 683 206 63
985089439586478 997 28 663 444 774 94
537701144952 166 801 9 921 643 340
18661260423 48 372 906 775 985 655
1614193680688 257 838 476 840 679 752
29850611261893 495 603 340 932 221 484
661691807782 8 902 638 127 96 47
4537128187881 335 751 479 865 915 964
631658285453250 912 927 224 180 709 712
125262744374792 660 415 559 56 679 311
352768407 62 21 826 623 277 170
319570985386 111 742 737 668 410 214
828332016526229 963 611 498 737 904 496
48674400012324 546 622 266 514 214 260
96821359410796 626 911 609 759 483 466
241976435270 113 688 795 133 437 446
262791623977 68 715 237 298 632 907
194413793 27 116 100 49 429 472
61819899213988 573 475 717 517 549 17
13478249521 99 251 92 530 816 363
72718831241130 592 287 713 479 90 265
102107469759 51 566 953 108 437 404
669897466965009 923 83 676 872 366 383
165276497097641 697 939 557 679 198 359
597175076731428 902 555 302 596 826 957
6393718084343 362 649 529 212 306 481
495661349718265 869 560 175 687 678 926
6619808924442 362 797 516 496 985 544
289152160663712 780 812 220 775 396 205
46828908405340 542 486 216 10 724 654
49049205693503 546 851 100 563 663 900
903944831685508 980 395 676 9 614 36
1437731302227 220 980 39 989 20 537
51319427091058 552 513 216 481 897 783
436121143750949 847 661 372 133 99 317
136418216891446 671 793 679 194 220 719
847126122361 243 90 611 964 888 197
31286136483532 500 436 20 587 871 858
203589623151706 727 844 449 408 496 348
58109395249663 566 385 166 269 349 140
2806294627217 283 998 987 751 754 856
773827690634108 950 465 49 257 560 315
516161807928 140 825 955 521 313 344
749653937538030 944 196 10 555 428 767
145393509521645 680 165 838 277 316 899
19933379751536 457 3 140 584 329 485
309995435327 175 618 111 309 727 771
353742950333 155 717 220 941 103 493
7717187308551 378 37 104 602 275 9
454254344178570 854 318 350 510 534 126
112631241603576 646 599 471 772 376 962
7220612046334 373 150 215 592 905 119
185910747306197 714 768 178 607 258 284
123347128437818 658 85 557 10 569 539
645331551792800 916 821 790 209 427 907
456909139524121 855 39 916 732 68 801
430996239817447 845 659 528 29 105 179
12240411787 102 206 844 264 631 348
28562288794840 491 399 21 501 977 771
944628094431 141 971 373 516 121 929
9023029111261 390 163 459 490 719 870
503423232379 219 56 700 66 24 694
516470734522 217 436 942 604 59 674
26354709837325 480 967 428 409 774 973
465779563934131 858 945 629 334 475 118
92039834951 156 85 738 300 832 690
117736342454 161 318 873 2 296 596
349192875133465 810 847 622 217 941 874
13387870229646 422 261 344 471 66 420
1982287325344 287 434 728 92 246 415
405990765965279 835 529 35 246 624 128
18866535359124 452 9 96 71 494 702
134675309709 127 566 997 297 157 85
5335890027430 351 304 669 132 907 893
332236171835 105 752 685 543 128 648
114255650891098 648 196 919 631 681 321
3995572399435 329 613 614 901 50 18
790426428730441 954 683 166 245 249 98
6670194775861 359 917 117 99 928 327
2933295257618 308 634 273 490 248 593
6130978992919 361 71 483 639 822 563
8677266837300 386 574 745 770 653 750
576676594163 225 150 783 833 851 541
658811227017 230 351 116 826 398 288
467832433699104 859 606 912 551 326 760
77117412024631 599 239 193 713 844 491
331800692779354 802 263 854 47 364 214
108225267148996 641 314 497 591 635 826
8353124695468 382 684 112 727 418 83
7864219092425 373 896 743 615 958 310
94713594821669 624 572 727 789 85 898
257497518951 95 707 447 659 426 313
1267391831299 252 708 505 788 89 319
282167213244395 776 939 569 834 279 74
1114037276613 176 986 126 141 253 803
311677559446994 792 489 339 33 524 783
187122934274456 715 712 286 602 997 502
1020180904399 252 251 351 787 532 598
824113542514001 962 679 863 252 732 151
498301531552 60 840 703 204 219 56
116748564502189 650 921 221 987 794 188
10134371597891 399 384 216 739 814 99
32625720652258 504 570 2 326 756 160
71492761803035 590 135 63 961 496 1000
33883476129243 506 919 705 176 525 670
382284694082053 825 568 988 858 132 334
659137471572679 920 487 670 195 123 800
3491855998866 322 417 104 935 442 400
7922981557772 380 129 933 123 164 841
76582674867122 598 576 227 433 985 643
6392264043271 364 216 124 579 445 711
93147998423 30 553 734 233 29 584
220540641996079 739 607 790 271 668 840
2406261198074 291 752 636 201 175 687
865626363206 91 963 856 261 904 445
722097555999 77 921 496 952 241 504
81801775967 88 526 293 602 650 328
340153884083261 806 116 166 621 380 844
127141701527638 662 48 829 126 136 917
399032970099961 832 775 845 444 790 795
32221575141914 503 389 520 441 900 789
5610859340497 354 478 842 423 248 234
922519898867425 984 152 116 738 911 432
211615869158500 733 346 801 614 347 391
545407416206 138 839 527 659 724 597
288718248577288 780 178 577 741 555 169
758958889452 209 775 829 391 951 225
69155053266547 586 481 414 848 456 690
1233720144278 262 83 955 194 783 23
2367422917993 298 363 235 969 682 888
131933735944598 666 975 420 96 463 838
14281031034855 423 927 205 298 724 374
179817314210 178 210 935 615 835 767
5064843858935 343 751 934 783 291 421
494524627 58 166 973 89 959 992
129701905422639 664 890 92 268 878 357
35257611595151 512 521 761 21 25 873
22934941690276 470 149 373 347 462 183
906694641816 246 277 449 677 761 810
571120704699233 894 480 423 497 676 803
746188076799262 943 840 350 331 714 274
51717991943835 553 209 144 469 730 866
19759102627541 456 455 127 154 826 543
43829318007074 535 36 752 549 901 641
18677825413679 451 372 434 426 319 731
180911622237 70 651 722 815 254 615
276740557435894 773 930 486 738 694 625
927236701688564 985 377 110 39 737 522
1396141677216 246 839 639 396 58 664
85434648356574 611 728 755 250 137 755
558408743300430 890 230 22 415 104 559
1098841717738 256 10 875 994 51 792
227969901128863 744 289 621 673 985 601
774206916467361 950 808 632 156 252 425
104061911598777 636 213 828 493 503 996
546110032014 205 655 145 829 535 525
261171546719 184 474 598 846 202 463
38406700890112 521 375 776 284 538 640
5581428530973 344 935 238 667 103 626
2713706576785 299 755 997 408 974 252
454244159500286 854 21 119 190 798 952
15242613448369 433 384 14 863 633 288
7574411048407 374 712 118 744 33 902
587223750474524 899 289 193 844 184 613
151373333434 161 457 749 29 901 651
673773623660 18 906 18 7 302 719
398673200888134 832 140 185 253 116 958
144645517861074 679 751 191 924 122 499
311722946338 166 657 865 259 878 49
164642868225 161 488 626 69 287 708
382867300853018 825 910 276 877 976 116
3448168323142 320 553 926 687 694 56
10037429232025 398 475 291 701 899 3
408790550779 206 441 24 690 239 537
399689799609 91 792 220 81 295 86
103258916636060 635 350 998 315 612 250
3865356552641 319 866 748 373 731 994
190604248616 180 215 788 992 810 61
207134374101 183 222 810 42 298 962
426547266932988 843 950 923 62 648 302
174595704004251 705 813 344 924 336 989
3926927920964 330 341 510 633 359 11
235726964145608 749 99 109 770 796 721
957397192832 154 966 28 537 373 514
848558104275 133 948 899 451 39 975
30944945818457 499 282 501 217 350 316
726318827412897 938 660 846 570 786 109
3635753132385 323 589 675 757 179 240
1105222251423 183 974 93 289 808 564
251888936732303 759 118 412 87 461 708
131417633740538 666 789 275 901 128 367
8852573284515 387 644 512 857 685 298
102734335436 119 530 324 29 993 39
8907135067850 389 31 590 970 782 628
5125115187420 348 384 771 776 111 640
83179644586448 608 556 252 871 745 576
15514182322409 431 895 342 991 332 998
6251704641 65 269 525 925 915 980
89652623660584 616 989 66 477 115 271
21281336835057 463 268 822 965 380 441
106537867442277 639 42 421 995 589 259
46979013789581 541 893 524 329 390 384
18326995632385 449 529 180 325 936 594
7045955745878 365 868 344 110 923 528
15380585084558 430 908 47 539 289 257
628147716145081 911 908 773 613 793 745
785075038473 189 859 822 300 117 194
47205688385125 543 142 976 235 904 323
28914938780062 492 542 446 807 225 638
24761340523473 477 510 696 464 386 2
448951025184862 852 190 651 358 580 343
102920183848504 634 835 765 545 761 274
350836031943103 811 163 917 483 895 126
14753908778673 430 480 270 519 402 752
446338742454036 851 365 793 45 864 508
42631313207582 531 803 312 24 497 257
177524850719 110 634 530 416 974 393
305763321574332 789 143 539 25 248 328
151151510586500 685 760 47 826 825 547
492825730829 157 794 234 392 163 525
29997490470517 494 872 539 431 949 276
610805448329023 906 779 146 929 722 451
4156546832671 334 52 159 312 170 828
286872440918707 779 186 564 582 974 180
155272666161259 689 61 741 634 511 845
110773943634699 644 223 712 620 398 144
69803489488 144 298 30 125 799 924
37091676975024 517 628 471 55 150 117
259240992199909 763 896 367 229 385 259
10093213 22 79 324 918 434 372
237954787682 188 242 687 630 230 261
7025356888745 365 860 5 320 205 220
198959253229721 724 426 644 766 919 820
96999346949734 626 965 866 874 104 651
39884482622 129 254 96 30 894 529
77682589102 94 515 91 447 536 841
5656303409419 355 367 379 58 356 348
361804359480 43 776 986 206 489 622
116037513302716 650 304 448 232 693 127
7650909430665 376 607 282 252 767 437
186266421772 4 657 379 777 45 664
84459304479806 610 14 688 983 129 950
134736837244521 669 924 378 341 861 946
106820126681879 639 729 623 888 984 694
48970882709890 547 120 393 707 100 33
119646758542386 654 242 412 958 481 355
101633432135890 633 267 951 400 621 306
101722324425 159 101 148 311 38 668
459638928324965 856 476 824 403 289 945
960688525976749 992 482 704 919 683 603
1000507223401679 1000 844 584 23 961 503
1849432007383 284 214 581 917 57 310
542895414503362 885 56 617 225 308 321
828192760569524 963 38 235 376 321 523
730046054010208 939 440 116 616 951 838
607078155907430 905 226 602 656 179 402
1077193645101 226 836 944 113 412 768
957987469791 202 888 516 403 687 829
38020274392357 520 136 778 525 93 675
106578581506599 639 449 74 392 219 812
4543107324554 340 97 806 929 782 178
514241937984 158 803 136 948 737 506
677506799703039 925 752 422 815 785 746
467809170284163 859 577 112 326 551 874
1601403666332 276 19 548 727 201 299
7767207820865 377 624 373 681 175 93
228062125444926 744 561 446 832 40 525
31288002351425 499 769 768 112 524 801
1235372574615 262 200 917 301 59 636
65866209407488 580 693 474 647 580 684
106181313804595 638 830 568 666 814 379
564718072457254 892 321 992 990 729 110
691183479873 227 546 754 436 207 931
157551389748253 691 329 475 141 682 773
902876632685 246 211 149 818 485 914
1439261007212 270 259 506 31 140 696
53585021214 135 307 517 240 285 726
309677044549091 791 372 571 539 587 969
2472184169711 280 931 503 738 596 783
220478886681348 739 522 905 597 343 78
91485243984 7 550 276 228 624 901
7999237084422 380 525 629 804 782 400
949339472674 51 987 221 555 32 136
8789243009393 387 574 235 765 578 642
137695736129228 672 900 376 145 139 688
2579678998717 302 510 392 531 7 435
65641560901708 580 278 446 53 881 654
283995084557638 777 942 379 82 543 799
168070391263395 700 147 423 654 430 397
-486867933 48 78 920 455 80 508
54784540405 121 414 809 446 734 937
8907609401748 389 144 543 857 596 657
1461992904678 271 137 270 913 121 932
33290990206973 504 937 10 791 442 755
24977692496 120 141 670 420 134 781
55675644600 108 450 288 541 689 474
51065143749 53 475 638 802 369 532
79787261003727 602 922 370 511 963 165
65456887474991 579 788 785 667 794 120
250234609430079 758 167 108 323 29 350
93030895505571 621 907 700 269 235 765
20170730276564 458 368 336 802 199 75
564739509202396 892 420 339 855 231 297
112738844675 115 552 603 131 871 409
913478837275866 982 738 141 667 414 838
841424855814782 966 708 182 35 439 604
4496589125913 335 726 712 153 690 47
112502128139810 646 69 795 872 362 354
408109365090 210 82 702 551 264 507
507805204634 204 627 371 577 343 860
46351332669424 541 300 45 492 399 957
549059573315236 887 204 101 496 252 126
7279444328 94 76 453 613 878 114
13398131739168 422 351 682 893 171 639
65302032692 70 503 732 598 409 772
528903719064 166 797 860 140 623 44
1616759783336 275 458 169 813 976 785
160777972733 47 633 145 732 252 646
180423317251484 710 144 363 971 592 372
158234276550860 691 913 699 233 92 422
749819477851700 944 640 911 910 310 287
995070024513408 999 495 140 376 606 802
720639901877 227 586 271 520 759 386
