f(a,b,c,d,e,f) a b c d e f
33992606166386 507 838 536 653 959 587
38427010605871 519 937 355 279 886 21
36512843056 122 320 1000 269 844 311
70295357333586 588 284 308 549 785 860
518979326935163 877 653 476 861 298 742
770279404980252 949 866 15 505 488 949
14883886572246 427 911 231 125 604 760
4478780903627 339 223 932 822 810 423
401504915741632 833 810 223 926 311 569
359581531070940 815 298 541 259 316 995
6418052417848 364 409 270 860 582 621
433887453276264 846 851 6 178 75 850
185651885394 116 637 24 763 109 409
648812476886675 917 799 825 293 72 777
75834582082165 597 113 974 971 700 800
595089062435 167 826 672 136 45 919
292437891714276 782 97 554 702 783 542
6841403300839 369 123 264 307 706 80
977240576654 87 993 331 597 792 348
235727696258594 749 185 701 91 427 803
15598859647209 434 670 458 394 641 662
185638816758634 714 525 235 565 775 720
409595344777 3 800 167 420 647 930
504178242849538 872 216 614 182 429 503
226459852678613 743 398 797 611 213 203
77161717488653 599 467 120 702 282 749
22858138540540 468 799 440 934 344 893
92574640619271 621 685 265 618 343 209
40060026464691 525 648 451 200 887 114
941636477089525 988 680 543 420 560 384
104062115215753 636 215 762 194 833 653
41037268982022 528 170 43 775 144 242
100029043169 157 261 75 639 737 470
342285804368078 807 362 768 414 880 873
271654300898892 770 994 691 175 114 678
604091694306683 904 776 433 298 218 904
364035544435728 817 410 556 584 815 88
17524571811447 445 523 756 23 596 78
5263181945556 349 541 400 495 419 132
17057009872861 438 984 894 796 166 179
423302572536339 842 545 416 382 989 407
873256702 53 164 645 893 696 929
176772998711804 707 601 899 642 972 181
16729750452252 441 473 570 204 705 701
621677366506 218 600 656 388 800 166
373109363147682 821 568 886 144 17 500
292806211841461 782 779 259 207 535 985
12629414524961 417 379 592 498 216 197
2430959789386 300 177 279 405 280 99
169793063727836 701 849 752 687 441 614
342296653967639 807 410 883 601 713 905
126532759637403 661 768 186 764 653 565
52903414 45 91 585 162 807 984
120566429067506 655 273 313 241 111 235
794583112492626 955 688 220 516 86 813
289666371083646 780 987 414 101 605 323
604385259480342 904 900 42 963 265 178
142028460385 169 256 500 737 331 172
264068361660747 766 768 171 969 284 153
76473480196671 598 181 589 579 758 714
15854662421459 435 727 694 91 453 583
86733926696 133 461 361 376 681 186
53983230778306 556 960 664 572 889 13
42221385832371 531 280 688 389 540 463
366906783878 78 777 777 340 787 375
509984847586109 874 107 134 476 591 921
467763484087375 859 506 737 714 397 222
4033200779815 332 90 762 988 184 939
1976654664 72 145 737 514 490 956
2984176305974 312 408 80 368 633 845
688467370681885 928 691 830 14 343 799
329733999427660 801 174 352 180 951 560
328313318018 174 641 166 452 450 627
70893834511164 589 275 792 706 251 721
2452426180524 300 387 166 422 421 616
3154761499684 316 251 484 357 39 615
58552313578370 565 994 97 383 90 149
1149455834617 205 942 213 988 313 292
2196507560867 294 70 353 735 884 1
1233781438039 262 104 958 356 214 693
46629779144232 540 919 187 116 131 467
342273172845393 807 253 209 676 213 945
451889119296848 853 739 121 720 593 962
634736051910536 913 769 449 248 531 492
846731504050 243 54 827 109 117 608
18061520524221 443 1000 328 46 635 649
627478659969178 911 318 148 987 358 698
191161100435871 718 765 868 367 609 734
27867851711 115 298 509 741 151 757
200310825600874 725 286 379 780 479 813
69120291686588 586 372 769 326 435 804
1483847634899 265 649 751 391 862 371
1320244633558 263 499 345 165 921 553
136240688713184 671 683 129 15 371 15
249661243643 72 706 893 282 843 747
130646034170651 665 879 671 685 842 329
1841004656798 261 891 740 211 476 649
165841142909 94 631 311 117 615 263
699806831820939 931 780 68 81 772 867
9497228916496 394 225 314 110 360 321
108221495193735 641 278 527 328 618 115
353018100923013 812 342 127 557 45 666
5964830818865 355 756 340 205 785 704
27130405836614 486 362 130 186 983 333
854318073103441 969 202 647 587 211 401
288505340857 42 733 673 408 87 826
99466378957992 630 687 311 531 292 439
281395561993509 776 278 722 913 778 834
16690636412118 440 668 467 279 699 527
12340030048217 415 418 76 448 790 404
411157669757424 837 775 473 919 755 985
211602824115241 733 168 287 389 692 994
350841291475 161 702 575 336 863 434
47642267991525 544 83 650 577 404 999
59348558647154 568 691 747 114 704 130
85910787071912 612 491 869 42 912 474
11600464745774 409 628 454 986 307 640
858747235367345 970 342 778 553 98 350
975264100832354 995 352 165 31 544 813
3819534023802 326 609 379 839 709 656
370743117408546 820 252 912 63 550 445
26260686142 72 398 915 833 462 874
132120145375463 667 567 45 204 597 559
9202969995043 388 800 405 781 617 602
681467766072 229 478 794 634 800 417
980916705510212 996 933 741 360 36 740
50926237664 113 425 498 1 879 358
9904135399445 393 853 457 644 276 444
17908813000494 447 501 378 492 507 639
188946837143193 716 937 720 280 752 624
349242072144 67 768 74 839 435 11
55193503129827 560 589 306 457 891 854
7476953226791 375 498 687 936 62 105
131055457970845 666 399 209 186 245 766
905078029066 212 831 306 995 258 876
577600370903 73 871 207 813 810 549
6507961152439 365 415 366 285 706 594
2834258468 78 41 382 115 783 409
228435465044097 744 829 10 110 103 579
129208437521735 664 605 274 555 852 703
33384938665 114 348 812 874 267 212
329795463634803 801 500 546 894 419 825
449608901803192 852 901 489 676 456 596
769174132697 238 284 988 163 545 757
3876869155838 324 744 56 801 534 199
126186176017745 661 190 97 47 612 458
854963278022931 969 897 927 704 578 902
1524628609588 239 929 282 713 783 980
4544357242048 340 201 935 144 568 910
1461163192198 271 109 861 260 601 206
615571488177 141 865 7 371 406 417
1990696081229 288 311 244 199 683 122
607755386381471 905 908 493 451 526 730
152190716714 154 507 794 218 485 770
841182024911733 966 303 61 374 590 693
21276728260779 463 118 584 810 236 118
955993996193569 991 662 930 219 639 224
552907474477605 888 930 757 963 712 855
896756617608 56 973 448 526 999 258
16120582867938 438 143 342 497 273 87
639198547971 229 313 546 771 865 561
278941658236 84 724 98 40 79 909
29896260493 18 416 378 732 612 597
10313115649074 400 520 80 26 794 254
112855780885802 646 771 572 235 727 631
1581196497377 275 309 881 466 753 763
10376703670167 401 300 336 26 228 968
33247082639289 506 526 217 354 375 121
319569692653285 796 118 233 884 253 733
514433826010 186 735 309 49 656 133
601071098451700 903 906 133 111 470 117
9739061925088 396 178 431 29 829 389
21062397239613 462 348 606 615 198 168
32863189469917 505 373 614 585 33 577
490102637797432 867 682 604 428 403 982
53152455469405 556 368 394 477 275 85
348678659988630 810 123 208 537 303 61
13081936205360 420 339 733 834 844 278
42614336831651 532 163 981 469 654 476
72103563611187 591 250 887 789 542 8
521762238045536 878 112 430 434 904 894
13865944199314 425 115 279 78 33 592
140910120667457 675 941 95 949 643 4
389038564198 208 140 877 444 364 755
1530594040240 265 688 685 211 247 946
169274091914095 701 112 70 642 445 571
9032221743085 387 770 217 73 525 93
788435177470 202 820 214 919 438 425
38832728869 88 428 99 561 609 974
909163350687985 981 888 799 69 726 752
699438522561850 931 210 470 207 206 786
36840972113490 516 715 922 547 817 373
4496852703 76 217 635 410 260 611
238017224641704 750 919 907 136 537 953
2868301920201 285 997 341 634 389 793
5726983156860 354 640 343 529 820 94
133009593640162 668 119 54 869 297 971
3839559904626 326 630 176 460 448 118
7620708265697 377 279 999 485 333 940
960694837945052 992 496 837 454 980 383
59120167348815 568 4 936 82 658 107
10942528209603 405 464 294 97 236 713
34490280715 13 432 697 85 543 291
50787655806054 551 73 201 423 71 169
634386212469331 913 83 646 19 876 458
457477022068045 855 868 810 387 469 38
22694204470354 469 227 151 320 934 861
199099034157447 724 645 857 103 119 769
593839008253 218 565 752 879 83 106
9374235894121 393 5 834 971 685 351
18688273532133 450 697 819 579 233 99
841300623164213 966 597 77 32 465 392
1669464202590 265 776 233 606 334 386
330449489285323 801 920 311 9 708 836
1570634494117 265 717 801 9 650 313
984976273250 224 806 1000 228 941 961
112100078579 162 169 664 168 808 994
255317433484357 761 552 768 763 483 526
172639819102 71 643 471 361 280 620
38274429432 67 439 601 320 993 972
72391831214028 591 735 716 35 688 425
807874923451374 958 990 604 988 182 300
191020775674109 718 670 118 417 844 312
279617637532999 775 438 896 422 685 317
136476626365995 671 821 922 84 919 408
43878333770 105 420 113 775 49 218
10508244692808 402 315 558 194 493 576
955898864993915 991 558 938 65 733 342
88124167576901 615 618 100 50 97 603
1855732169290 248 979 999 914 288 638
13971350085177 425 570 98 2 382 360
100555784109884 631 850 307 722 885 569
35939953984517 514 501 160 134 181 377
872666073348538 973 869 197 770 411 716
272758715796127 771 751 273 298 542 852
420758486898143 841 477 802 996 437 276
59247046686701 568 596 492 819 340 806
250237970397084 758 256 540 68 426 526
2432885929984 299 456 494 831 459 883
199120370567065 724 664 846 485 437 439
29722724805589 495 264 830 393 65 340
425780218517769 843 465 434 378 759 68
5219904818245 336 984 472 103 146 332
425944624918885 843 678 614 688 492 950
271726792545 2 722 217 907 663 600
131267220484 158 427 762 732 566 905
467730784945236 859 427 924 312 788 620
78074702578207 599 990 368 55 611 574
580373326130 3 873 776 60 948 814
57131372833511 564 501 176 466 866 130
31001062877250 499 501 882 154 979 585
2663982940079 286 931 928 838 98 598
144764284813470 679 813 284 504 901 9
75911714198566 597 526 563 107 43 230
750792875 56 148 654 778 433 936
5644358719669 347 885 131 52 61 515
27535901901490 484 994 618 676 522 604
495626141326820 869 502 721 259 539 18
659467086037261 920 788 205 331 786 133
454758836496549 854 847 55 24 297 298
648642847380007 917 698 143 761 666 814
257541635955671 762 893 866 210 64 860
154331303882022 688 653 358 427 950 908
2885506409974 290 956 961 158 929 472
743425345072 233 488 192 793 305 733
911259253219 168 939 79 972 927 950
17549398650009 444 737 857 688 807 522
564741976338671 892 428 224 206 19 782
487165374552611 866 559 487 613 367 997
474003559010055 861 956 527 520 150 171
54347889505 114 434 727 239 808 481
242163130461526 753 522 268 293 147 669
35677033273736 513 620 354 121 689 997
391551520502203 829 348 170 50 835 353
3379469991884 309 866 23 696 440 430
38066258659306 520 463 462 731 754 788
1694541844536 279 252 239 344 399 297
12613629361384 417 261 72 863 668 603
738620341074795 941 947 193 276 381 13
157978571 47 18 415 952 381 630
153525650929638 687 838 3 970 318 634
15006961514353 430 744 658 520 400 449
101620520821 159 11 100 245 334 802
8005136918144 377 790 215 608 4 250
279582514458973 775 200 861 695 777 507
718428063207046 936 289 658 443 630 668
114715679936543 648 824 654 627 658 978
163582259057411 696 714 585 896 602 946
6509683137990 365 422 724 965 993 275
215996445417865 736 413 784 760 579 893
84301505970270 609 854 5 5 460 25
7040285297861 371 334 917 637 141 309
197792226655027 723 697 710 335 888 480
924243478559 123 973 590 169 484 622
75835191227830 597 26 534 479 176 746
321878209412 149 706 24 111 960 320
1057364947465 254 129 519 438 960 521
425954934048985 843 686 419 509 188 688
105453890323296 637 870 448 869 436 426
403337094131 119 785 638 856 10 113
749704414833 112 925 236 373 381 878
4174299617848 334 366 573 49 287 669
1567729272822 272 530 152 162 752 84
731797842 54 130 235 249 76 368
684566340159074 927 404 362 508 275 156
159045467249 148 546 942 894 954 865
411116621807862 837 752 583 386 110 680
900777225183 246 141 802 800 248 606
600516429003879 903 588 760 172 842 586
73345237440 148 225 609 761 395 220
1235461522247 219 925 730 628 575 320
16491617237732 440 11 173 385 393 30
11890235487530 409 817 688 599 725 708
156402515614627 690 111 917 928 942 929
46774755422661 542 201 189 923 907 67
294596237444361 783 730 680 399 921 898
943107155282 244 529 413 991 789 994
6205322636224 351 968 698 851 138 300
8939960421851 389 425 165 821 830 751
484280106408984 865 366 84 817 295 15
317590642314786 795 392 557 507 224 977
151125787689599 685 745 536 69 853 583
44307652885560 536 510 965 487 452 570
27087956461870 485 709 554 855 631 962
100828164108993 632 15 936 477 381 934
214550139909327 735 464 949 971 719 995
204487493778183 728 261 6 752 29 609
634392884541950 913 286 622 826 910 653
941590860110 245 494 887 337 766 689
1966607146360 262 925 313 785 122 293
68520905429 147 128 730 484 164 818
5177709067152 349 117 396 234 37 547
210352989939252 732 661 792 378 960 329
342392906323 89 762 697 169 617 225
7415655375393 375 18 488 165 22 127
238118363167600 750 950 940 428 291 881
198333939673554 723 939 405 22 993 980
706996096898615 933 346 219 116 515 894
20407959873403 457 830 180 754 178 414
55715426069 114 437 199 823 101 959
205929619568127 729 443 297 458 842 250
12015852403960 413 106 187 950 837 387
91416229894 120 508 400 515 564 719
47580033751 135 229 218 541 15 571
80146411064 142 387 270 154 388 929
484323050487308 865 497 501 433 879 791
703229101709180 932 409 242 690 719 866
355152260676 44 772 594 529 102 149
1324786774782 260 608 132 821 743 290
5623926581605 352 685 604 895 418 499
283545027087 187 484 62 424 766 982
374761379200 89 780 991 306 829 887
22220013949187 467 302 516 104 193 263
87265303617629 614 17 370 755 266 263
637868146249480 914 11 454 648 924 107
35474800155496 510 993 260 302 599 194
18093904442 33 371 962 864 6 426
5981120554566 350 924 74 687 487 440
194206304292 181 119 637 42 267 14
621014261828769 909 797 535 828 767 319
142407549440 145 529 92 852 688 682
115346527351560 649 675 698 895 145 38
589520968576 226 140 762 432 530 966
758428142727791 946 946 529 175 474 999
858961334656371 970 691 879 895 983 571
197727469894959 723 643 354 600 638 141
578080892531498 896 879 589 903 746 461
403504008303071 834 358 420 435 108 208
6228254603162 350 994 529 892 679 184
243731271183 189 230 612 789 452 921
396314491480156 831 423 612 213 602 77
666620310206463 922 766 862 191 866 166
431722001456993 845 978 865 70 213 954
411589906061 11 801 396 483 360 102
151322570861634 685 843 698 290 158 252
64620534020 145 177 771 967 79 119
1065845196715 185 960 586 516 50 580
3116747821994 315 355 793 689 188 874
684956954565936 927 804 865 908 971 219
2199153686185 267 958 399 551 925 105
62855059398657 575 154 746 783 539 240
117944512958164 652 589 995 109 137 520
67023513404837 582 706 436 661 905 599
39185420413 131 160 367 376 970 279
7753540692 65 285 162 14 428 528
20962953166 116 36 348 510 651 5
59643232916485 569 16 278 234 990 828
1371657189304 254 749 664 49 889 285
1380538633449 267 392 76 965 82 375
89172687837129 616 831 448 434 632 158
25627647043266 478 906 440 791 928 283
219144727842790 738 690 484 942 474 110
22010328010849 465 721 552 94 869 588
6478310116250 365 6 338 835 425 41
239130347624354 751 700 886 506 615 938
299131050214 143 700 915 978 496 672
438976990588715 848 827 807 564 933 152
44426438532397 535 879 652 569 359 21
44531838327602 536 735 967 665 262 937
